country_region_code,country_region,sub_region_1,sub_region_2,metro_area,iso_3166_2_code,census_fips_code,place_id,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
PL,Poland,Greater Poland Voivodeship,,,PL-WP,,ChIJRRG3jpPtBEcRUCx0TfnBsbc,2021-03-30,-24,2,82,-39,-29,9
PL,Poland,Greater Poland Voivodeship,,,PL-WP,,ChIJRRG3jpPtBEcRUCx0TfnBsbc,2021-03-31,-26,15,98,-34,-30,7
PL,Poland,Greater Poland Voivodeship,,,PL-WP,,ChIJRRG3jpPtBEcRUCx0TfnBsbc,2021-04-01,-25,22,35,-38,-32,9
PL,Poland,Greater Poland Voivodeship,,,PL-WP,,ChIJRRG3jpPtBEcRUCx0TfnBsbc,2021-04-02,-29,26,28,-45,-41,13
PL,Poland,Greater Poland Voivodeship,,,PL-WP,,ChIJRRG3jpPtBEcRUCx0TfnBsbc,2021-04-03,-58,-29,-7,-53,-39,12
PL,Poland,Greater Poland Voivodeship,,,PL-WP,,ChIJRRG3jpPtBEcRUCx0TfnBsbc,2021-04-04,-76,-47,33,-56,-18,3
PL,Poland,Greater Poland Voivodeship,Chodzież County,,,,ChIJgYE_8aOMA0cRjJELESIJCyM,2021-01-01,-87,-88,,,-86,29
PL,Poland,Greater Poland Voivodeship,Chodzież County,,,,ChIJgYE_8aOMA0cRjJELESIJCyM,2021-01-02,-39,-17,,,-25,
PL,Poland,Greater Poland Voivodeship,Chodzież County,,,,ChIJgYE_8aOMA0cRjJELESIJCyM,2021-01-03,,,,,-12,
PL,Poland,Greater Poland Voivodeship,Chodzież County,,,,ChIJgYE_8aOMA0cRjJELESIJCyM,2021-01-04,,-4,,,-5,9
PL,Poland,Greater Poland Voivodeship,Chodzież County,,,,ChIJgYE_8aOMA0cRjJELESIJCyM,2021-01-05,-6,19,,,-21,8
PL,Poland,Greater Poland Voivodeship,Chodzież County,,,,ChIJgYE_8aOMA0cRjJELESIJCyM,2021-01-06,,-82,,,-79,28
PL,Poland,Greater Poland Voivodeship,Chodzież County,,,,ChIJgYE_8aOMA0cRjJELESIJCyM,2021-01-07,-10,5,,,-21,9
PL,Poland,Greater Poland Voivodeship,Chodzież County,,,,ChIJgYE_8aOMA0cRjJELESIJCyM,2021-01-08,-15,-1,,,-19,10
PL,Poland,Greater Poland Voivodeship,Chodzież County,,,,ChIJgYE_8aOMA0cRjJELESIJCyM,2021-01-09,-17,-11,,,10,
PL,Poland,Greater Poland Voivodeship,Chodzież County,,,,ChIJgYE_8aOMA0cRjJELESIJCyM,2021-01-10,,,,,-7,
PL,Poland,Greater Poland Voivodeship,Chodzież County,,,,ChIJgYE_8aOMA0cRjJELESIJCyM,2021-01-11,,-2,,,-2,7
PL,Poland,Greater Poland Voivodeship,Chodzież County,,,,ChIJgYE_8aOMA0cRjJELESIJCyM,2021-01-12,-14,-10,,,-16,8
PL,Poland,Greater Poland Voivodeship,Chodzież County,,,,ChIJgYE_8aOMA0cRjJELESIJCyM,2021-01-13,-11,-2,,,-20,7
PL,Poland,Greater Poland Voivodeship,Chodzież County,,,,ChIJgYE_8aOMA0cRjJELESIJCyM,2021-01-14,-13,-5,,,-20,8
PL,Poland,Greater Poland Voivodeship,Chodzież County,,,,ChIJgYE_8aOMA0cRjJELESIJCyM,2021-01-15,-20,-8,,,-21,8
PL,Poland,Greater Poland Voivodeship,Chodzież County,,,,ChIJgYE_8aOMA0cRjJELESIJCyM,2021-01-16,-21,-16,,,3,
PL,Poland,Greater Poland Voivodeship,Chodzież County,,,,ChIJgYE_8aOMA0cRjJELESIJCyM,2021-01-17,,,,,-12,
PL,Poland,Greater Poland Voivodeship,Chodzież County,,,,ChIJgYE_8aOMA0cRjJELESIJCyM,2021-01-18,,-16,,,-4,8
PL,Poland,Greater Poland Voivodeship,Chodzież County,,,,ChIJgYE_8aOMA0cRjJELESIJCyM,2021-01-19,-18,-11,,,-17,9
PL,Poland,Greater Poland Voivodeship,Chodzież County,,,,ChIJgYE_8aOMA0cRjJELESIJCyM,2021-01-20,-7,-6,,,-17,7
PL,Poland,Greater Poland Voivodeship,Chodzież County,,,,ChIJgYE_8aOMA0cRjJELESIJCyM,2021-01-21,-12,0,,,-16,6
PL,Poland,Greater Poland Voivodeship,Chodzież County,,,,ChIJgYE_8aOMA0cRjJELESIJCyM,2021-01-22,-17,-6,,,-16,8
PL,Poland,Greater Poland Voivodeship,Chodzież County,,,,ChIJgYE_8aOMA0cRjJELESIJCyM,2021-01-23,-26,-14,,,2,
PL,Poland,Greater Poland Voivodeship,Chodzież County,,,,ChIJgYE_8aOMA0cRjJELESIJCyM,2021-01-24,,,,,-14,
PL,Poland,Greater Poland Voivodeship,Chodzież County,,,,ChIJgYE_8aOMA0cRjJELESIJCyM,2021-01-25,,-9,,,3,6
PL,Poland,Greater Poland Voivodeship,Chodzież County,,,,ChIJgYE_8aOMA0cRjJELESIJCyM,2021-01-26,-10,-10,,,-14,7
PL,Poland,Greater Poland Voivodeship,Chodzież County,,,,ChIJgYE_8aOMA0cRjJELESIJCyM,2021-01-27,-9,-8,,,-17,8
PL,Poland,Greater Poland Voivodeship,Chodzież County,,,,ChIJgYE_8aOMA0cRjJELESIJCyM,2021-01-28,,-4,,,-16,8
PL,Poland,Greater Poland Voivodeship,Chodzież County,,,,ChIJgYE_8aOMA0cRjJELESIJCyM,2021-01-29,-15,-3,,,-16,8
PL,Poland,Greater Poland Voivodeship,Chodzież County,,,,ChIJgYE_8aOMA0cRjJELESIJCyM,2021-01-30,-21,-12,,,4,
PL,Poland,Greater Poland Voivodeship,Chodzież County,,,,ChIJgYE_8aOMA0cRjJELESIJCyM,2021-01-31,,,,,9,
PL,Poland,Greater Poland Voivodeship,Chodzież County,,,,ChIJgYE_8aOMA0cRjJELESIJCyM,2021-02-01,,-7,,,1,6
PL,Poland,Greater Poland Voivodeship,Chodzież County,,,,ChIJgYE_8aOMA0cRjJELESIJCyM,2021-02-02,-12,-11,,,-14,7
PL,Poland,Greater Poland Voivodeship,Chodzież County,,,,ChIJgYE_8aOMA0cRjJELESIJCyM,2021-02-03,-14,-9,,,-16,9
PL,Poland,Greater Poland Voivodeship,Chodzież County,,,,ChIJgYE_8aOMA0cRjJELESIJCyM,2021-02-04,-19,-6,,,-16,8
PL,Poland,Greater Poland Voivodeship,Chodzież County,,,,ChIJgYE_8aOMA0cRjJELESIJCyM,2021-02-05,-20,-2,,,-18,8
PL,Poland,Greater Poland Voivodeship,Chodzież County,,,,ChIJgYE_8aOMA0cRjJELESIJCyM,2021-02-06,-23,-14,,,0,
PL,Poland,Greater Poland Voivodeship,Chodzież County,,,,ChIJgYE_8aOMA0cRjJELESIJCyM,2021-02-07,,,,,-8,
PL,Poland,Greater Poland Voivodeship,Chodzież County,,,,ChIJgYE_8aOMA0cRjJELESIJCyM,2021-02-08,,-14,,,-6,8
PL,Poland,Greater Poland Voivodeship,Chodzież County,,,,ChIJgYE_8aOMA0cRjJELESIJCyM,2021-02-09,-11,-4,,,-16,9
PL,Poland,Greater Poland Voivodeship,Chodzież County,,,,ChIJgYE_8aOMA0cRjJELESIJCyM,2021-02-10,,-1,,,-19,8
PL,Poland,Greater Poland Voivodeship,Chodzież County,,,,ChIJgYE_8aOMA0cRjJELESIJCyM,2021-02-11,,0,,,-16,8
PL,Poland,Greater Poland Voivodeship,Chodzież County,,,,ChIJgYE_8aOMA0cRjJELESIJCyM,2021-02-12,-20,-2,,,-15,8
PL,Poland,Greater Poland Voivodeship,Chodzież County,,,,ChIJgYE_8aOMA0cRjJELESIJCyM,2021-02-13,-20,0,,,1,
PL,Poland,Greater Poland Voivodeship,Chodzież County,,,,ChIJgYE_8aOMA0cRjJELESIJCyM,2021-02-14,,,,,-5,
PL,Poland,Greater Poland Voivodeship,Chodzież County,,,,ChIJgYE_8aOMA0cRjJELESIJCyM,2021-02-15,,-2,,,1,5
PL,Poland,Greater Poland Voivodeship,Chodzież County,,,,ChIJgYE_8aOMA0cRjJELESIJCyM,2021-02-16,-16,-2,,,-14,6
PL,Poland,Greater Poland Voivodeship,Chodzież County,,,,ChIJgYE_8aOMA0cRjJELESIJCyM,2021-02-17,-18,-2,,,-18,8
PL,Poland,Greater Poland Voivodeship,Chodzież County,,,,ChIJgYE_8aOMA0cRjJELESIJCyM,2021-02-18,-17,7,,,-17,7
PL,Poland,Greater Poland Voivodeship,Chodzież County,,,,ChIJgYE_8aOMA0cRjJELESIJCyM,2021-02-19,-25,-1,,,-15,8
PL,Poland,Greater Poland Voivodeship,Chodzież County,,,,ChIJgYE_8aOMA0cRjJELESIJCyM,2021-02-20,-30,-5,,,1,
PL,Poland,Greater Poland Voivodeship,Chodzież County,,,,ChIJgYE_8aOMA0cRjJELESIJCyM,2021-02-21,,,,,1,
PL,Poland,Greater Poland Voivodeship,Chodzież County,,,,ChIJgYE_8aOMA0cRjJELESIJCyM,2021-02-22,,0,,,5,3
PL,Poland,Greater Poland Voivodeship,Chodzież County,,,,ChIJgYE_8aOMA0cRjJELESIJCyM,2021-02-23,-16,3,,,-12,5
PL,Poland,Greater Poland Voivodeship,Chodzież County,,,,ChIJgYE_8aOMA0cRjJELESIJCyM,2021-02-24,-11,5,,,-15,5
PL,Poland,Greater Poland Voivodeship,Chodzież County,,,,ChIJgYE_8aOMA0cRjJELESIJCyM,2021-02-25,-13,10,,,-13,4
PL,Poland,Greater Poland Voivodeship,Chodzież County,,,,ChIJgYE_8aOMA0cRjJELESIJCyM,2021-02-26,-20,4,,,-15,4
PL,Poland,Greater Poland Voivodeship,Chodzież County,,,,ChIJgYE_8aOMA0cRjJELESIJCyM,2021-02-27,-18,0,,,0,
PL,Poland,Greater Poland Voivodeship,Chodzież County,,,,ChIJgYE_8aOMA0cRjJELESIJCyM,2021-02-28,,,,,-7,
PL,Poland,Greater Poland Voivodeship,Chodzież County,,,,ChIJgYE_8aOMA0cRjJELESIJCyM,2021-03-01,,4,,,3,2
PL,Poland,Greater Poland Voivodeship,Chodzież County,,,,ChIJgYE_8aOMA0cRjJELESIJCyM,2021-03-02,,2,,,-12,4
PL,Poland,Greater Poland Voivodeship,Chodzież County,,,,ChIJgYE_8aOMA0cRjJELESIJCyM,2021-03-03,-7,4,,,-14,5
PL,Poland,Greater Poland Voivodeship,Chodzież County,,,,ChIJgYE_8aOMA0cRjJELESIJCyM,2021-03-04,-18,8,,,-17,6
PL,Poland,Greater Poland Voivodeship,Chodzież County,,,,ChIJgYE_8aOMA0cRjJELESIJCyM,2021-03-05,-21,4,,,-17,6
PL,Poland,Greater Poland Voivodeship,Chodzież County,,,,ChIJgYE_8aOMA0cRjJELESIJCyM,2021-03-06,-21,-1,,,2,
PL,Poland,Greater Poland Voivodeship,Chodzież County,,,,ChIJgYE_8aOMA0cRjJELESIJCyM,2021-03-07,,,,,-15,
PL,Poland,Greater Poland Voivodeship,Chodzież County,,,,ChIJgYE_8aOMA0cRjJELESIJCyM,2021-03-08,,21,,,-4,4
PL,Poland,Greater Poland Voivodeship,Chodzież County,,,,ChIJgYE_8aOMA0cRjJELESIJCyM,2021-03-09,-16,1,,,-19,7
PL,Poland,Greater Poland Voivodeship,Chodzież County,,,,ChIJgYE_8aOMA0cRjJELESIJCyM,2021-03-10,-1,15,,,-22,6
PL,Poland,Greater Poland Voivodeship,Chodzież County,,,,ChIJgYE_8aOMA0cRjJELESIJCyM,2021-03-11,-19,6,,,-24,8
PL,Poland,Greater Poland Voivodeship,Chodzież County,,,,ChIJgYE_8aOMA0cRjJELESIJCyM,2021-03-12,-18,7,,,-20,7
PL,Poland,Greater Poland Voivodeship,Chodzież County,,,,ChIJgYE_8aOMA0cRjJELESIJCyM,2021-03-13,-21,2,,,2,
PL,Poland,Greater Poland Voivodeship,Chodzież County,,,,ChIJgYE_8aOMA0cRjJELESIJCyM,2021-03-14,,,,,-11,
PL,Poland,Greater Poland Voivodeship,Chodzież County,,,,ChIJgYE_8aOMA0cRjJELESIJCyM,2021-03-15,,9,,,-8,4
PL,Poland,Greater Poland Voivodeship,Chodzież County,,,,ChIJgYE_8aOMA0cRjJELESIJCyM,2021-03-16,-12,1,,,-21,7
PL,Poland,Greater Poland Voivodeship,Chodzież County,,,,ChIJgYE_8aOMA0cRjJELESIJCyM,2021-03-17,-6,10,,,-24,7
PL,Poland,Greater Poland Voivodeship,Chodzież County,,,,ChIJgYE_8aOMA0cRjJELESIJCyM,2021-03-18,-12,9,,,-21,6
PL,Poland,Greater Poland Voivodeship,Chodzież County,,,,ChIJgYE_8aOMA0cRjJELESIJCyM,2021-03-19,-20,7,,,-18,7
PL,Poland,Greater Poland Voivodeship,Chodzież County,,,,ChIJgYE_8aOMA0cRjJELESIJCyM,2021-03-20,-25,8,,,3,
PL,Poland,Greater Poland Voivodeship,Chodzież County,,,,ChIJgYE_8aOMA0cRjJELESIJCyM,2021-03-21,,,,,-8,
PL,Poland,Greater Poland Voivodeship,Chodzież County,,,,ChIJgYE_8aOMA0cRjJELESIJCyM,2021-03-22,,5,,,-1,4
PL,Poland,Greater Poland Voivodeship,Chodzież County,,,,ChIJgYE_8aOMA0cRjJELESIJCyM,2021-03-23,,1,,,-17,7
PL,Poland,Greater Poland Voivodeship,Chodzież County,,,,ChIJgYE_8aOMA0cRjJELESIJCyM,2021-03-24,,8,,,-20,7
PL,Poland,Greater Poland Voivodeship,Chodzież County,,,,ChIJgYE_8aOMA0cRjJELESIJCyM,2021-03-25,-9,16,,,-19,7
PL,Poland,Greater Poland Voivodeship,Chodzież County,,,,ChIJgYE_8aOMA0cRjJELESIJCyM,2021-03-26,-10,14,,,-17,6
PL,Poland,Greater Poland Voivodeship,Chodzież County,,,,ChIJgYE_8aOMA0cRjJELESIJCyM,2021-03-27,-25,-4,,,3,
PL,Poland,Greater Poland Voivodeship,Chodzież County,,,,ChIJgYE_8aOMA0cRjJELESIJCyM,2021-03-28,,,,,5,
PL,Poland,Greater Poland Voivodeship,Chodzież County,,,,ChIJgYE_8aOMA0cRjJELESIJCyM,2021-03-29,,4,,,-4,7
PL,Poland,Greater Poland Voivodeship,Chodzież County,,,,ChIJgYE_8aOMA0cRjJELESIJCyM,2021-03-30,-14,11,,,-17,6
PL,Poland,Greater Poland Voivodeship,Chodzież County,,,,ChIJgYE_8aOMA0cRjJELESIJCyM,2021-03-31,-2,20,,,-21,5
PL,Poland,Greater Poland Voivodeship,Chodzież County,,,,ChIJgYE_8aOMA0cRjJELESIJCyM,2021-04-01,-8,32,,,-19,6
PL,Poland,Greater Poland Voivodeship,Chodzież County,,,,ChIJgYE_8aOMA0cRjJELESIJCyM,2021-04-02,-15,37,,,-37,12
PL,Poland,Greater Poland Voivodeship,Chodzież County,,,,ChIJgYE_8aOMA0cRjJELESIJCyM,2021-04-03,,-12,,,-34,
PL,Poland,Greater Poland Voivodeship,Chodzież County,,,,ChIJgYE_8aOMA0cRjJELESIJCyM,2021-04-04,,,,,-18,
PL,Poland,Greater Poland Voivodeship,Czarnków-Trzcianka County,,,,ChIJ9y4MvxSrBkcRN3MMifLVcQc,2021-01-01,-76,-87,,-63,-84,28
PL,Poland,Greater Poland Voivodeship,Czarnków-Trzcianka County,,,,ChIJ9y4MvxSrBkcRN3MMifLVcQc,2021-01-02,-15,-14,,-27,-29,11
PL,Poland,Greater Poland Voivodeship,Czarnków-Trzcianka County,,,,ChIJ9y4MvxSrBkcRN3MMifLVcQc,2021-01-03,-41,,,-36,-15,
PL,Poland,Greater Poland Voivodeship,Czarnków-Trzcianka County,,,,ChIJ9y4MvxSrBkcRN3MMifLVcQc,2021-01-04,6,6,,-12,-12,9
PL,Poland,Greater Poland Voivodeship,Czarnków-Trzcianka County,,,,ChIJ9y4MvxSrBkcRN3MMifLVcQc,2021-01-05,11,29,,-17,-28,9
PL,Poland,Greater Poland Voivodeship,Czarnków-Trzcianka County,,,,ChIJ9y4MvxSrBkcRN3MMifLVcQc,2021-01-06,-61,-80,,-39,-77,26
PL,Poland,Greater Poland Voivodeship,Czarnków-Trzcianka County,,,,ChIJ9y4MvxSrBkcRN3MMifLVcQc,2021-01-07,6,13,,-11,-19,10
PL,Poland,Greater Poland Voivodeship,Czarnków-Trzcianka County,,,,ChIJ9y4MvxSrBkcRN3MMifLVcQc,2021-01-08,5,6,,-29,-24,12
PL,Poland,Greater Poland Voivodeship,Czarnków-Trzcianka County,,,,ChIJ9y4MvxSrBkcRN3MMifLVcQc,2021-01-09,7,8,,-18,0,6
PL,Poland,Greater Poland Voivodeship,Czarnków-Trzcianka County,,,,ChIJ9y4MvxSrBkcRN3MMifLVcQc,2021-01-10,-37,,,-39,-3,
PL,Poland,Greater Poland Voivodeship,Czarnków-Trzcianka County,,,,ChIJ9y4MvxSrBkcRN3MMifLVcQc,2021-01-11,12,6,,-17,-3,6
PL,Poland,Greater Poland Voivodeship,Czarnków-Trzcianka County,,,,ChIJ9y4MvxSrBkcRN3MMifLVcQc,2021-01-12,-7,-1,,-24,-23,9
PL,Poland,Greater Poland Voivodeship,Czarnków-Trzcianka County,,,,ChIJ9y4MvxSrBkcRN3MMifLVcQc,2021-01-13,1,8,,-16,-24,8
PL,Poland,Greater Poland Voivodeship,Czarnków-Trzcianka County,,,,ChIJ9y4MvxSrBkcRN3MMifLVcQc,2021-01-14,3,3,,-13,-19,7
PL,Poland,Greater Poland Voivodeship,Czarnków-Trzcianka County,,,,ChIJ9y4MvxSrBkcRN3MMifLVcQc,2021-01-15,-9,-5,,-23,-26,9
PL,Poland,Greater Poland Voivodeship,Czarnków-Trzcianka County,,,,ChIJ9y4MvxSrBkcRN3MMifLVcQc,2021-01-16,-5,-5,,-29,-5,4
PL,Poland,Greater Poland Voivodeship,Czarnków-Trzcianka County,,,,ChIJ9y4MvxSrBkcRN3MMifLVcQc,2021-01-17,-44,,,-40,0,
PL,Poland,Greater Poland Voivodeship,Czarnków-Trzcianka County,,,,ChIJ9y4MvxSrBkcRN3MMifLVcQc,2021-01-18,0,-7,,-24,-3,7
PL,Poland,Greater Poland Voivodeship,Czarnków-Trzcianka County,,,,ChIJ9y4MvxSrBkcRN3MMifLVcQc,2021-01-19,-11,-3,,-27,-22,9
PL,Poland,Greater Poland Voivodeship,Czarnków-Trzcianka County,,,,ChIJ9y4MvxSrBkcRN3MMifLVcQc,2021-01-20,-1,8,,-20,-22,8
PL,Poland,Greater Poland Voivodeship,Czarnków-Trzcianka County,,,,ChIJ9y4MvxSrBkcRN3MMifLVcQc,2021-01-21,9,7,,-19,-9,5
PL,Poland,Greater Poland Voivodeship,Czarnków-Trzcianka County,,,,ChIJ9y4MvxSrBkcRN3MMifLVcQc,2021-01-22,-4,3,,-25,-18,8
PL,Poland,Greater Poland Voivodeship,Czarnków-Trzcianka County,,,,ChIJ9y4MvxSrBkcRN3MMifLVcQc,2021-01-23,-11,-7,,-26,1,6
PL,Poland,Greater Poland Voivodeship,Czarnków-Trzcianka County,,,,ChIJ9y4MvxSrBkcRN3MMifLVcQc,2021-01-24,-47,,,-39,-7,
PL,Poland,Greater Poland Voivodeship,Czarnków-Trzcianka County,,,,ChIJ9y4MvxSrBkcRN3MMifLVcQc,2021-01-25,5,-1,,-27,-2,5
PL,Poland,Greater Poland Voivodeship,Czarnków-Trzcianka County,,,,ChIJ9y4MvxSrBkcRN3MMifLVcQc,2021-01-26,-7,0,,-31,-22,7
PL,Poland,Greater Poland Voivodeship,Czarnków-Trzcianka County,,,,ChIJ9y4MvxSrBkcRN3MMifLVcQc,2021-01-27,3,5,,-19,-22,6
PL,Poland,Greater Poland Voivodeship,Czarnków-Trzcianka County,,,,ChIJ9y4MvxSrBkcRN3MMifLVcQc,2021-01-28,-2,2,,-21,-10,7
PL,Poland,Greater Poland Voivodeship,Czarnków-Trzcianka County,,,,ChIJ9y4MvxSrBkcRN3MMifLVcQc,2021-01-29,-5,8,,-27,-18,8
PL,Poland,Greater Poland Voivodeship,Czarnków-Trzcianka County,,,,ChIJ9y4MvxSrBkcRN3MMifLVcQc,2021-01-30,-1,2,,-24,-5,5
PL,Poland,Greater Poland Voivodeship,Czarnków-Trzcianka County,,,,ChIJ9y4MvxSrBkcRN3MMifLVcQc,2021-01-31,-4,,,-48,2,
PL,Poland,Greater Poland Voivodeship,Czarnków-Trzcianka County,,,,ChIJ9y4MvxSrBkcRN3MMifLVcQc,2021-02-01,-2,-3,,-26,-1,6
PL,Poland,Greater Poland Voivodeship,Czarnków-Trzcianka County,,,,ChIJ9y4MvxSrBkcRN3MMifLVcQc,2021-02-02,-9,4,,-24,-20,8
PL,Poland,Greater Poland Voivodeship,Czarnków-Trzcianka County,,,,ChIJ9y4MvxSrBkcRN3MMifLVcQc,2021-02-03,-12,1,,-25,-22,7
PL,Poland,Greater Poland Voivodeship,Czarnków-Trzcianka County,,,,ChIJ9y4MvxSrBkcRN3MMifLVcQc,2021-02-04,-9,3,,-20,-11,6
PL,Poland,Greater Poland Voivodeship,Czarnków-Trzcianka County,,,,ChIJ9y4MvxSrBkcRN3MMifLVcQc,2021-02-05,-12,8,,-21,-20,7
PL,Poland,Greater Poland Voivodeship,Czarnków-Trzcianka County,,,,ChIJ9y4MvxSrBkcRN3MMifLVcQc,2021-02-06,-6,1,,-30,-4,4
PL,Poland,Greater Poland Voivodeship,Czarnków-Trzcianka County,,,,ChIJ9y4MvxSrBkcRN3MMifLVcQc,2021-02-07,-53,,,-45,-12,
PL,Poland,Greater Poland Voivodeship,Czarnków-Trzcianka County,,,,ChIJ9y4MvxSrBkcRN3MMifLVcQc,2021-02-08,-17,-8,,-22,-4,6
PL,Poland,Greater Poland Voivodeship,Czarnków-Trzcianka County,,,,ChIJ9y4MvxSrBkcRN3MMifLVcQc,2021-02-09,-13,8,,-22,-22,9
PL,Poland,Greater Poland Voivodeship,Czarnków-Trzcianka County,,,,ChIJ9y4MvxSrBkcRN3MMifLVcQc,2021-02-10,-6,20,,-24,-22,7
PL,Poland,Greater Poland Voivodeship,Czarnków-Trzcianka County,,,,ChIJ9y4MvxSrBkcRN3MMifLVcQc,2021-02-11,-5,13,,-12,-12,7
PL,Poland,Greater Poland Voivodeship,Czarnków-Trzcianka County,,,,ChIJ9y4MvxSrBkcRN3MMifLVcQc,2021-02-12,-11,12,,-32,-22,8
PL,Poland,Greater Poland Voivodeship,Czarnków-Trzcianka County,,,,ChIJ9y4MvxSrBkcRN3MMifLVcQc,2021-02-13,2,15,,-32,-3,3
PL,Poland,Greater Poland Voivodeship,Czarnków-Trzcianka County,,,,ChIJ9y4MvxSrBkcRN3MMifLVcQc,2021-02-14,-33,,,-36,0,
PL,Poland,Greater Poland Voivodeship,Czarnków-Trzcianka County,,,,ChIJ9y4MvxSrBkcRN3MMifLVcQc,2021-02-15,-8,6,,-17,-2,4
PL,Poland,Greater Poland Voivodeship,Czarnków-Trzcianka County,,,,ChIJ9y4MvxSrBkcRN3MMifLVcQc,2021-02-16,-14,11,,-24,-21,7
PL,Poland,Greater Poland Voivodeship,Czarnków-Trzcianka County,,,,ChIJ9y4MvxSrBkcRN3MMifLVcQc,2021-02-17,-13,7,,-25,-21,7
PL,Poland,Greater Poland Voivodeship,Czarnków-Trzcianka County,,,,ChIJ9y4MvxSrBkcRN3MMifLVcQc,2021-02-18,-10,10,,-32,-14,7
PL,Poland,Greater Poland Voivodeship,Czarnków-Trzcianka County,,,,ChIJ9y4MvxSrBkcRN3MMifLVcQc,2021-02-19,-13,9,,-24,-19,7
PL,Poland,Greater Poland Voivodeship,Czarnków-Trzcianka County,,,,ChIJ9y4MvxSrBkcRN3MMifLVcQc,2021-02-20,-1,9,,-29,1,2
PL,Poland,Greater Poland Voivodeship,Czarnków-Trzcianka County,,,,ChIJ9y4MvxSrBkcRN3MMifLVcQc,2021-02-21,-22,,,-31,5,
PL,Poland,Greater Poland Voivodeship,Czarnków-Trzcianka County,,,,ChIJ9y4MvxSrBkcRN3MMifLVcQc,2021-02-22,4,10,,-22,3,3
PL,Poland,Greater Poland Voivodeship,Czarnków-Trzcianka County,,,,ChIJ9y4MvxSrBkcRN3MMifLVcQc,2021-02-23,-4,15,,-10,-18,5
PL,Poland,Greater Poland Voivodeship,Czarnków-Trzcianka County,,,,ChIJ9y4MvxSrBkcRN3MMifLVcQc,2021-02-24,0,21,,-8,-19,5
PL,Poland,Greater Poland Voivodeship,Czarnków-Trzcianka County,,,,ChIJ9y4MvxSrBkcRN3MMifLVcQc,2021-02-25,8,23,,-13,-9,3
PL,Poland,Greater Poland Voivodeship,Czarnków-Trzcianka County,,,,ChIJ9y4MvxSrBkcRN3MMifLVcQc,2021-02-26,-6,18,,-21,-16,6
PL,Poland,Greater Poland Voivodeship,Czarnków-Trzcianka County,,,,ChIJ9y4MvxSrBkcRN3MMifLVcQc,2021-02-27,4,17,,-8,1,2
PL,Poland,Greater Poland Voivodeship,Czarnków-Trzcianka County,,,,ChIJ9y4MvxSrBkcRN3MMifLVcQc,2021-02-28,-43,,,-27,-5,
PL,Poland,Greater Poland Voivodeship,Czarnków-Trzcianka County,,,,ChIJ9y4MvxSrBkcRN3MMifLVcQc,2021-03-01,3,19,,-14,4,2
PL,Poland,Greater Poland Voivodeship,Czarnków-Trzcianka County,,,,ChIJ9y4MvxSrBkcRN3MMifLVcQc,2021-03-02,-5,19,,-17,-17,4
PL,Poland,Greater Poland Voivodeship,Czarnków-Trzcianka County,,,,ChIJ9y4MvxSrBkcRN3MMifLVcQc,2021-03-03,3,22,,-13,-18,4
PL,Poland,Greater Poland Voivodeship,Czarnków-Trzcianka County,,,,ChIJ9y4MvxSrBkcRN3MMifLVcQc,2021-03-04,-1,17,,-7,-7,5
PL,Poland,Greater Poland Voivodeship,Czarnków-Trzcianka County,,,,ChIJ9y4MvxSrBkcRN3MMifLVcQc,2021-03-05,-8,16,,-18,-17,5
PL,Poland,Greater Poland Voivodeship,Czarnków-Trzcianka County,,,,ChIJ9y4MvxSrBkcRN3MMifLVcQc,2021-03-06,1,20,,-18,2,2
PL,Poland,Greater Poland Voivodeship,Czarnków-Trzcianka County,,,,ChIJ9y4MvxSrBkcRN3MMifLVcQc,2021-03-07,-51,,,-39,-4,
PL,Poland,Greater Poland Voivodeship,Czarnków-Trzcianka County,,,,ChIJ9y4MvxSrBkcRN3MMifLVcQc,2021-03-08,14,36,,-14,4,1
PL,Poland,Greater Poland Voivodeship,Czarnków-Trzcianka County,,,,ChIJ9y4MvxSrBkcRN3MMifLVcQc,2021-03-09,-7,16,,-16,-18,4
PL,Poland,Greater Poland Voivodeship,Czarnków-Trzcianka County,,,,ChIJ9y4MvxSrBkcRN3MMifLVcQc,2021-03-10,6,32,,-5,-17,4
PL,Poland,Greater Poland Voivodeship,Czarnków-Trzcianka County,,,,ChIJ9y4MvxSrBkcRN3MMifLVcQc,2021-03-11,-8,18,,-11,-9,6
PL,Poland,Greater Poland Voivodeship,Czarnków-Trzcianka County,,,,ChIJ9y4MvxSrBkcRN3MMifLVcQc,2021-03-12,-4,19,,-16,-16,6
PL,Poland,Greater Poland Voivodeship,Czarnków-Trzcianka County,,,,ChIJ9y4MvxSrBkcRN3MMifLVcQc,2021-03-13,0,18,,-17,0,2
PL,Poland,Greater Poland Voivodeship,Czarnków-Trzcianka County,,,,ChIJ9y4MvxSrBkcRN3MMifLVcQc,2021-03-14,-49,,,-30,2,
PL,Poland,Greater Poland Voivodeship,Czarnków-Trzcianka County,,,,ChIJ9y4MvxSrBkcRN3MMifLVcQc,2021-03-15,3,19,,-9,3,2
PL,Poland,Greater Poland Voivodeship,Czarnków-Trzcianka County,,,,ChIJ9y4MvxSrBkcRN3MMifLVcQc,2021-03-16,-11,17,,-15,-17,5
