region,date,day of the week,per 1 km ²,population_%,region_DOLNOŚLĄSKIE,region_KUJAWSKO-POMORSKIE,region_LUBELSKIE,region_LUBUSKIE,region_MAZOWIECKIE,region_MAŁOPOLSKIE,region_OPOLSKIE,region_PODKARPACKIE,region_PODLASKIE,region_POLSKA,region_POMORSKIE,region_WARMIŃSKO-MAZURSKIE,region_WIELKOPOLSKIE,region_ZACHODNIOPOMORSKIE,region_ŁÓDZKIE,region_ŚLĄSKIE,region_ŚWIĘTOKRZYSKIE,region_ŚŚ_Gaus_Noise_seed_0,region_ŚŚ_Gaus_Noise_seed_1,region_ŚŚ_Gaus_Noise_seed_2,region_ŚŚ_Gaus_Noise_seed_3,region_ŚŚ_Gaus_Noise_seed_4,region_ŚŚ_Gaus_Noise_seed_5,region_ŚŚ_Gaus_Noise_seed_6,region_ŚŚ_Gaus_Noise_seed_7,region_ŚŚ_Gaus_Noise_seed_8,region_ŚŚ_Gaus_Noise_seed_9,region_ŚŚ_average,region_ŚŚ_weighted_average,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,Number_of_people_hospitalized,Engaged_respirator
KUJAWSKO-POMORSKIE,2020-10-28,0.7142857142857143,-0.1819593168351064,0.0539925459927442,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.21,-0.02,-0.18,-0.28,0.09,696.0,69.0
KUJAWSKO-POMORSKIE,2020-10-29,0.8571428571428571,-0.1819593168351064,0.0539925459927442,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.22,0.02,-0.21,-0.27,0.09,724.0,81.0
KUJAWSKO-POMORSKIE,2020-10-30,0.0,-0.1819593168351064,0.0539925459927442,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.25,0.03,-0.2,-0.27,0.08,775.0,76.0
KUJAWSKO-POMORSKIE,2020-10-31,0.1428571428571428,-0.1819593168351064,0.0539925459927442,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.31,-0.11,-0.32,-0.14,0.07,810.0,83.0
KUJAWSKO-POMORSKIE,2020-11-01,0.2857142857142857,-0.1819593168351064,0.0539925459927442,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.62,-0.48,-0.45,-0.26,0.07,821.0,88.0
KUJAWSKO-POMORSKIE,2020-11-02,0.4285714285714285,-0.1819593168351064,0.0539925459927442,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.27,-0.11,-0.26,-0.14,0.08,942.0,86.0
KUJAWSKO-POMORSKIE,2020-11-03,0.5714285714285714,-0.1819593168351064,0.0539925459927442,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.25,-0.09,-0.25,-0.29,0.1,932.0,92.0
KUJAWSKO-POMORSKIE,2020-11-04,0.7142857142857143,-0.1819593168351064,0.0539925459927442,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.22,-0.05,-0.25,-0.29,0.1,949.0,92.0
KUJAWSKO-POMORSKIE,2020-11-05,0.8571428571428571,-0.1819593168351064,0.0539925459927442,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.17,-0.02,-0.24,-0.28,0.1,964.0,84.0
KUJAWSKO-POMORSKIE,2020-11-06,0.0,-0.1819593168351064,0.0539925459927442,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.18,-0.02,-0.28,-0.27,0.11,995.0,94.0
KUJAWSKO-POMORSKIE,2020-11-07,0.1428571428571428,-0.1819593168351064,0.0539925459927442,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.41,-0.14,-0.34,-0.1,0.07,939.0,92.0
KUJAWSKO-POMORSKIE,2020-11-08,0.2857142857142857,-0.1819593168351064,0.0539925459927442,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.52,-0.34,-0.39,-0.16,0.06,1008.0,93.0
KUJAWSKO-POMORSKIE,2020-11-09,0.4285714285714285,-0.1819593168351064,0.0539925459927442,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.31,-0.07,-0.3,-0.14,0.09,1021.0,102.0
KUJAWSKO-POMORSKIE,2020-11-10,0.5714285714285714,-0.1819593168351064,0.0539925459927442,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.18,0.17,-0.26,-0.31,0.1,993.0,91.0
KUJAWSKO-POMORSKIE,2020-11-11,0.7142857142857143,-0.1819593168351064,0.0539925459927442,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.73,-0.8,-0.52,-0.82,0.27,1027.0,102.0
KUJAWSKO-POMORSKIE,2020-11-12,0.8571428571428571,-0.1819593168351064,0.0539925459927442,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.28,-0.01,-0.29,-0.32,0.12,1058.0,108.0
KUJAWSKO-POMORSKIE,2020-11-13,0.0,-0.1819593168351064,0.0539925459927442,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.33,-0.02,-0.3,-0.3,0.13,1091.0,106.0
KUJAWSKO-POMORSKIE,2020-11-14,0.1428571428571428,-0.1819593168351064,0.0539925459927442,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.35,-0.1,-0.31,-0.09,0.07,1093.0,108.0
KUJAWSKO-POMORSKIE,2020-11-15,0.2857142857142857,-0.1819593168351064,0.0539925459927442,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.43,-0.27,-0.28,-0.13,0.05,1106.0,117.0
KUJAWSKO-POMORSKIE,2020-11-16,0.4285714285714285,-0.1819593168351064,0.0539925459927442,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.31,-0.09,-0.26,-0.12,0.09,1157.0,117.0
KUJAWSKO-POMORSKIE,2020-11-17,0.5714285714285714,-0.1819593168351064,0.0539925459927442,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.31,-0.1,-0.29,-0.3,0.11,1187.0,120.0
KUJAWSKO-POMORSKIE,2020-11-18,0.7142857142857143,-0.1819593168351064,0.0539925459927442,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3,-0.08,-0.27,-0.3,0.11,1183.0,112.0
KUJAWSKO-POMORSKIE,2020-11-19,0.8571428571428571,-0.1819593168351064,0.0539925459927442,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.33,-0.09,-0.29,-0.29,0.12,1210.0,122.0
KUJAWSKO-POMORSKIE,2020-11-20,0.0,-0.1819593168351064,0.0539925459927442,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.32,-0.02,-0.29,-0.27,0.11,1186.0,121.0
KUJAWSKO-POMORSKIE,2020-11-21,0.1428571428571428,-0.1819593168351064,0.0539925459927442,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.36,-0.11,-0.34,-0.09,0.07,1194.0,117.0
KUJAWSKO-POMORSKIE,2020-11-22,0.2857142857142857,-0.1819593168351064,0.0539925459927442,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.56,-0.42,-0.41,-0.16,0.07,1231.0,121.0
KUJAWSKO-POMORSKIE,2020-11-23,0.4285714285714285,-0.1819593168351064,0.0539925459927442,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3,-0.1,-0.28,-0.11,0.08,1214.0,117.0
KUJAWSKO-POMORSKIE,2020-11-24,0.5714285714285714,-0.1819593168351064,0.0539925459927442,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3,-0.1,-0.29,-0.28,0.11,1196.0,116.0
KUJAWSKO-POMORSKIE,2020-11-25,0.7142857142857143,-0.1819593168351064,0.0539925459927442,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.26,-0.07,-0.26,-0.28,0.11,1238.0,131.0
KUJAWSKO-POMORSKIE,2020-11-26,0.8571428571428571,-0.1819593168351064,0.0539925459927442,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.29,-0.06,-0.28,-0.27,0.11,1259.0,124.0
KUJAWSKO-POMORSKIE,2020-11-27,0.0,-0.1819593168351064,0.0539925459927442,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.28,-0.03,-0.27,-0.25,0.1,1261.0,130.0
KUJAWSKO-POMORSKIE,2020-11-28,0.1428571428571428,-0.1819593168351064,0.0539925459927442,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.17,-0.07,-0.27,-0.03,0.05,1255.0,125.0
KUJAWSKO-POMORSKIE,2020-11-29,0.2857142857142857,-0.1819593168351064,0.0539925459927442,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.49,-0.36,-0.37,-0.14,0.06,1320.0,123.0
KUJAWSKO-POMORSKIE,2020-11-30,0.4285714285714285,-0.1819593168351064,0.0539925459927442,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.15,-0.05,-0.21,-0.08,0.07,1307.0,126.0
KUJAWSKO-POMORSKIE,2020-12-01,0.5714285714285714,-0.1819593168351064,0.0539925459927442,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.17,-0.07,-0.26,-0.26,0.1,1320.0,126.0
KUJAWSKO-POMORSKIE,2020-12-02,0.7142857142857143,-0.1819593168351064,0.0539925459927442,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.17,-0.05,-0.26,-0.26,0.1,1305.0,125.0
KUJAWSKO-POMORSKIE,2020-12-03,0.8571428571428571,-0.1819593168351064,0.0539925459927442,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.19,-0.03,-0.23,-0.25,0.1,1285.0,122.0
KUJAWSKO-POMORSKIE,2020-12-04,0.0,-0.1819593168351064,0.0539925459927442,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.19,-0.01,-0.28,-0.23,0.1,1257.0,125.0
KUJAWSKO-POMORSKIE,2020-12-05,0.1428571428571428,-0.1819593168351064,0.0539925459927442,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.18,-0.05,-0.26,-0.02,0.05,1144.0,120.0
KUJAWSKO-POMORSKIE,2020-12-06,0.2857142857142857,-0.1819593168351064,0.0539925459927442,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,1.0,-0.33,0.03,0.03,1286.0,120.0
KUJAWSKO-POMORSKIE,2020-12-07,0.4285714285714285,-0.1819593168351064,0.0539925459927442,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.21,-0.12,-0.25,-0.08,0.07,1291.0,126.0
KUJAWSKO-POMORSKIE,2020-12-08,0.5714285714285714,-0.1819593168351064,0.0539925459927442,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.21,-0.1,-0.28,-0.25,0.1,1274.0,119.0
KUJAWSKO-POMORSKIE,2020-12-09,0.7142857142857143,-0.1819593168351064,0.0539925459927442,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.18,-0.06,-0.26,-0.25,0.1,1283.0,121.0
KUJAWSKO-POMORSKIE,2020-12-10,0.8571428571428571,-0.1819593168351064,0.0539925459927442,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.17,-0.01,-0.26,-0.25,0.09,1247.0,119.0
